country,year,co2,population,surface_km2,co2_per_km2
New Zealand,2020,34.0230,5069893,268838,0.0001265558
New Zealand,2021,34.3230,5107696,268838,0.0001276717
New Zealand,2022,31.6100,5131733,268838,0.0001175801
New Zealand,2023,30.1190,5172839,268838,0.0001120340
Nigeria,1950,2.2570,37283018,923768,0.0000024433
Nigeria,1951,1.6850,37994083,923768,0.0000018241
Nigeria,1952,2.1800,38716209,923768,0.0000023599
Nigeria,1953,2.4370,39439812,923768,0.0000026381
Nigeria,1954,2.5720,40176323,923768,0.0000027842
Nigeria,1955,2.6970,40935636,923768,0.0000029196
Nigeria,1956,3.0120,41716058,923768,0.0000032606
Nigeria,1957,3.1840,42517478,923768,0.0000034468
Nigeria,1958,3.7220,43324653,923768,0.0000040292
Nigeria,1959,3.5650,44161685,923768,0.0000038592
Nigeria,1960,3.4030,45053787,923768,0.0000036838
Nigeria,1961,4.1100,45989311,923768,0.0000044492
Nigeria,1962,4.1750,46965300,923768,0.0000045195
Nigeria,1963,5.3440,47973577,923768,0.0000057850
Nigeria,1964,7.2670,49012023,923768,0.0000078667
Nigeria,1965,11.7500,50086763,923768,0.0000127196
Nigeria,1966,12.8930,51188241,923768,0.0000139570
Nigeria,1967,12.8240,52293067,923768,0.0000138823
Nigeria,1968,6.6260,53432784,923768,0.0000071728
Nigeria,1969,12.1000,54631918,923768,0.0000130985
Nigeria,1970,21.5200,55893837,923768,0.0000232959
Nigeria,1971,32.2520,57214688,923768,0.0000349135
Nigeria,1972,41.3880,58601749,923768,0.0000448035
Nigeria,1973,49.5320,60082138,923768,0.0000536195
Nigeria,1974,62.2350,61679153,923768,0.0000673708
Nigeria,1975,47.3520,63410822,923768,0.0000512596
Nigeria,1976,55.1900,65258002,923768,0.0000597444
Nigeria,1977,50.5050,67234590,923768,0.0000546728
Nigeria,1978,48.2230,69326530,923768,0.0000522025
Nigeria,1979,70.1860,71498241,923768,0.0000759780
Nigeria,1980,68.0350,73764644,923768,0.0000736494
Nigeria,1981,65.8110,76068116,923768,0.0000712419
Nigeria,1982,65.3940,78378696,923768,0.0000707905
Nigeria,1983,59.7050,80438257,923768,0.0000646320
Nigeria,1984,69.4060,82526444,923768,0.0000751336
Nigeria,1985,69.6360,84897972,923768,0.0000753826
Nigeria,1986,73.1920,87235959,923768,0.0000792320
Nigeria,1987,59.0240,89591718,923768,0.0000638948
Nigeria,1988,70.4210,92020092,923768,0.0000762323
Nigeria,1989,42.1190,94531021,923768,0.0000455948
Nigeria,1990,38.8570,97120926,923768,0.0000420636
Nigeria,1991,41.9290,99720162,923768,0.0000453891
Nigeria,1992,46.2650,102372779,923768,0.0000500829
Nigeria,1993,44.8140,105122075,923768,0.0000485122
Nigeria,1994,80.4620,107935717,923768,0.0000871020
Nigeria,1995,84.3430,110819431,923768,0.0000913032
Nigeria,1996,97.8900,113754782,923768,0.0001059682
Nigeria,1997,95.7820,116754791,923768,0.0001036862
Nigeria,1998,86.4930,119846260,923768,0.0000936307
Nigeria,1999,84.9920,123047322,923768,0.0000920058
Nigeria,2000,97.6400,126382491,923768,0.0001056975
Nigeria,2001,100.9540,129862594,923768,0.0001092850
Nigeria,2002,90.4790,133471994,923768,0.0000979456
Nigeria,2003,100.7640,137202647,923768,0.0001090793
Nigeria,2004,95.5530,141057046,923768,0.0001034383
Nigeria,2005,102.3210,145017255,923768,0.0001107648
Nigeria,2006,90.9870,149077333,923768,0.0000984955
Nigeria,2007,83.3860,153267257,923768,0.0000902673
Nigeria,2008,90.3950,157595017,923768,0.0000978547
Nigeria,2009,80.3460,162049465,923768,0.0000869764
Nigeria,2010,114.5330,166642887,923768,0.0001239846
Nigeria,2011,129.1960,171379601,923768,0.0001398576
Nigeria,2012,114.0710,176200628,923768,0.0001234845
Nigeria,2013,122.6470,181049443,923768,0.0001327682
Nigeria,2014,129.2760,185896917,923768,0.0001399442
Nigeria,2015,115.8310,190671883,923768,0.0001253897
Nigeria,2016,123.8530,195443699,923768,0.0001340737
Nigeria,2017,118.7200,200254578,923768,0.0001285171
Nigeria,2018,112.6120,204938753,923768,0.0001219051
Nigeria,2019,133.8240,209485636,923768,0.0001448675
Nigeria,2020,129.4970,213996186,923768,0.0001401835
Nigeria,2021,135.0700,218529285,923768,0.0001462164
Nigeria,2022,131.5680,223150906,923768,0.0001424254
Nigeria,2023,128.5400,227882949,923768,0.0001391475
Norway,1950,8.4320,3265199,385207,0.0000218895
Norway,1951,9.4760,3295966,385207,0.0000245998
Norway,1952,9.6850,3327841,385207,0.0000251423
Norway,1953,9.7830,3361032,385207,0.0000253967
Norway,1954,9.8820,3394397,385207,0.0000256537
Norway,1955,11.4140,3428531,385207,0.0000296308
Norway,1956,11.9520,3461075,385207,0.0000310275
Norway,1957,11.3580,3491981,385207,0.0000294854
Norway,1958,11.1860,3523007,385207,0.0000290389
Norway,1959,11.8080,3552829,385207,0.0000306536
Norway,1960,13.0870,3581119,385207,0.0000339739
Norway,1961,13.3350,3609660,385207,0.0000346178
Norway,1962,14.0600,3638841,385207,0.0000364999
Norway,1963,14.9650,3666498,385207,0.0000388492
Norway,1964,16.1700,3694318,385207,0.0000419774
Norway,1965,16.3900,3723175,385207,0.0000425486
Norway,1966,19.5400,3752787,385207,0.0000507260
Norway,1967,19.3040,3784113,385207,0.0000501133
Norway,1968,21.1140,3816088,385207,0.0000548121
Norway,1969,22.1940,3847306,385207,0.0000576158
Norway,1970,27.9790,3875352,385207,0.0000726337
Norway,1971,27.1660,3902754,385207,0.0000705231
Norway,1972,29.3950,3932910,385207,0.0000763096
Norway,1973,30.4920,3960597,385207,0.0000791574
Norway,1974,27.6900,3985284,385207,0.0000718834
Norway,1975,30.6020,4007368,385207,0.0000794430
Norway,1976,33.3320,4026219,385207,0.0000865301
Norway,1977,33.3090,4043259,385207,0.0000864704
Norway,1978,32.6250,4058668,385207,0.0000846947
Norway,1979,34.6250,4072502,385207,0.0000898867
Norway,1980,31.7770,4085601,385207,0.0000824933
Norway,1981,31.8050,4099675,385207,0.0000825660
Norway,1982,30.9120,4114740,385207,0.0000802478
Norway,1983,31.9470,4128332,385207,0.0000829346
Norway,1984,33.8100,4139970,385207,0.0000877710
Norway,1985,32.2860,4152401,385207,0.0000838147
Norway,1986,34.7850,4167252,385207,0.0000903021
Norway,1987,33.2070,4186821,385207,0.0000862056
Norway,1988,35.5920,4209471,385207,0.0000923971
Norway,1989,34.1480,4226915,385207,0.0000886484
Norway,1990,35.0030,4241438,385207,0.0000908680
Norway,1991,33.4580,4261618,385207,0.0000868572
Norway,1992,34.3940,4286256,385207,0.0000892871
Norway,1993,35.9380,4311865,385207,0.0000932953
Norway,1994,37.8530,4336467,385207,0.0000982666
Norway,1995,38.4580,4358991,385207,0.0000998372
Norway,1996,41.5240,4381137,385207,0.0001077966
Norway,1997,41.6250,4404986,385207,0.0001080588
Norway,1998,41.8180,4431307,385207,0.0001085598
Norway,1999,42.5910,4461788,385207,0.0001105665
Norway,2000,42.1100,4490866,385207,0.0001093178
Norway,2001,43.4980,4513652,385207,0.0001129211
Norway,2002,42.5530,4538014,385207,0.0001104679
Norway,2003,43.9000,4564666,385207,0.0001139647
Norway,2004,44.2360,4591740,385207,0.0001148370
Norway,2005,43.2630,4623119,385207,0.0001123110
Norway,2006,43.8420,4660485,385207,0.0001138141
Norway,2007,45.5880,4709017,385207,0.0001183468
Norway,2008,44.6750,4768099,385207,0.0001159766
Norway,2009,43.0810,4828624,385207,0.0001118386
Norway,2010,45.6210,4889160,385207,0.0001184324
Norway,2011,44.7470,4952968,385207,0.0001161635
Norway,2012,44.2280,5018456,385207,0.0001148162
Norway,2013,44.5160,5080125,385207,0.0001155638
Norway,2014,44.9580,5137397,385207,0.0001167113
Norway,2015,45.4940,5189776,385207,0.0001181027
Norway,2016,44.6780,5235977,385207,0.0001159844
Norway,2017,44.1650,5276806,385207,0.0001146526
Norway,2018,44.4050,5311751,385207,0.0001152757
Norway,2019,42.7930,5347735,385207,0.0001110909
Norway,2020,41.2310,5379274,385207,0.0001070360
Norway,2021,41.0280,5408081,385207,0.0001065090
Norway,2022,40.8080,5456795,385207,0.0001059378
Norway,2023,38.9010,5519166,385207,0.0001009873
Pakistan,1950,5.3550,35849257,881913,0.0000060720
Pakistan,1951,6.6130,36581907,881913,0.0000074985
Pakistan,1952,6.9830,37377005,881913,0.0000079180
Pakistan,1953,7.1070,38229659,881913,0.0000080586
Pakistan,1954,7.2180,39137074,881913,0.0000081845
Pakistan,1955,7.4370,40098069,881913,0.0000084328
Pakistan,1956,8.8120,41113926,881913,0.0000099919
Pakistan,1957,9.1050,42185139,881913,0.0000103241
Pakistan,1958,10.2240,43312057,881913,0.0000115930
Pakistan,1959,9.9210,44495163,881913,0.0000112494
Pakistan,1960,11.9260,45709314,881913,0.0000135229
Pakistan,1961,12.3500,46921275,881913,0.0000140036
Pakistan,1962,13.5700,48156130,881913,0.0000153870
Pakistan,1963,15.6000,49447779,881913,0.0000176888
Pakistan,1964,16.0390,50799993,881913,0.0000181866
Pakistan,1965,16.8300,52209015,881913,0.0000190835
Pakistan,1966,17.1260,53678671,881913,0.0000194191
Pakistan,1967,18.1760,55214771,881913,0.0000206097
Pakistan,1968,20.8420,56810514,881913,0.0000236327
Pakistan,1969,20.2130,58460945,881913,0.0000229195
Pakistan,1970,20.5040,60166720,881913,0.0000232495
Pakistan,1971,19.4410,61847897,881913,0.0000220441
Pakistan,1972,18.9030,63583193,881913,0.0000214341
Pakistan,1973,20.0080,65461911,881913,0.0000226870
Pakistan,1974,21.3870,67415486,881913,0.0000242507
Pakistan,1975,23.1880,69461179,881913,0.0000262928
Pakistan,1976,22.7890,71620249,881913,0.0000258404
Pakistan,1977,24.3200,73901832,881913,0.0000275764
Pakistan,1978,26.0510,76307382,881913,0.0000295392
Pakistan,1979,28.1340,78997041,881913,0.0000319011
Pakistan,1980,31.9320,82291008,881913,0.0000362077
Pakistan,1981,34.2330,85802047,881913,0.0000388168
Pakistan,1982,37.1900,89089248,881913,0.0000421697
Pakistan,1983,40.0220,92227712,881913,0.0000453809
Pakistan,1984,42.5570,95164941,881913,0.0000482553
Pakistan,1985,46.8140,98229291,881913,0.0000530823
Pakistan,1986,49.0590,101606771,881913,0.0000556279
Pakistan,1987,52.9890,105130713,881913,0.0000600842
Pakistan,1988,57.6070,108724741,881913,0.0000653205
Pakistan,1989,60.3170,112336635,881913,0.0000683934
Pakistan,1990,67.8270,116155583,881913,0.0000769089
Pakistan,1991,67.4770,120060408,881913,0.0000765121
Pakistan,1992,72.0150,123546854,881913,0.0000816577
Pakistan,1993,77.1760,127020115,881913,0.0000875098
Pakistan,1994,84.0180,130748078,881913,0.0000952679
Pakistan,1995,83.6140,134582253,881913,0.0000948098
Pakistan,1996,93.5390,138557089,881913,0.0001060638
Pakistan,1997,93.7880,142531801,881913,0.0001063461
Pakistan,1998,96.7410,146522357,881913,0.0001096945
Pakistan,1999,99.3890,150565382,881913,0.0001126971
Pakistan,2000,103.9400,154879124,881913,0.0001178574
Pakistan,2001,105.4010,159270911,881913,0.0001195141
Pakistan,2002,112.9000,163222552,881913,0.0001280172
Pakistan,2003,117.4620,167110250,881913,0.0001331900
Pakistan,2004,129.7960,171285998,881913,0.0001471755
Pakistan,2005,133.6450,175453212,881913,0.0001515399
Pakistan,2006,144.0530,179682692,881913,0.0001633415
Pakistan,2007,157.6780,184493230,881913,0.0001787909
Pakistan,2008,155.1490,189499114,881913,0.0001759232
Pakistan,2009,155.5210,194376535,881913,0.0001763451
Pakistan,2010,154.2020,199239047,881913,0.0001748494
Pakistan,2011,154.8010,203746069,881913,0.0001755287
Pakistan,2012,154.7680,207667129,881913,0.0001754912
Pakistan,2013,151.8470,211073979,881913,0.0001721791
Pakistan,2014,156.7050,214264649,881913,0.0001776876
Pakistan,2015,150.5900,217290885,881913,0.0001707538
Pakistan,2016,178.0320,220138862,881913,0.0002018703
Pakistan,2017,218.3610,223273975,881913,0.0002475993
Pakistan,2018,210.3480,226928893,881913,0.0002385133
Pakistan,2019,207.6220,230800909,881913,0.0002354223
Pakistan,2020,230.7540,235001743,881913,0.0002616517
Pakistan,2021,247.9010,239477805,881913,0.0002810946
Pakistan,2022,223.8340,243700667,881913,0.0002538051
Pakistan,2023,200.6670,247504504,881913,0.0002275360
Peru,1950,4.5450,7677415,1285216,0.0000035364
Peru,1951,4.7730,7893621,1285216,0.0000037138
Peru,1952,5.1870,8116669,1285216,0.0000040359
Peru,1953,5.5130,8344907,1285216,0.0000042896
Peru,1954,6.2340,8579313,1285216,0.0000048505
Peru,1955,6.1240,8822015,1285216,0.0000047650
Peru,1956,6.3110,9073472,1285216,0.0000049105
Peru,1957,6.6740,9333871,1285216,0.0000051929
Peru,1958,7.3730,9603649,1285216,0.0000057368
Peru,1959,7.2160,9883654,1285216,0.0000056146
Peru,1960,8.1650,10174127,1285216,0.0000063530
Peru,1961,8.6340,10475127,1285216,0.0000067179
Peru,1962,9.9600,10784614,1285216,0.0000077497
Peru,1963,10.2230,11102093,1285216,0.0000079543
Peru,1964,12.2530,11427988,1285216,0.0000095338
Peru,1965,11.9520,11761091,1285216,0.0000092996
Peru,1966,13.2410,12101301,1285216,0.0000103025
Peru,1967,13.6400,12448815,1285216,0.0000106130
Peru,1968,14.4870,12803984,1285216,0.0000112720
Peru,1969,15.2850,13166757,1285216,0.0000118929
Peru,1970,17.7660,13501237,1285216,0.0000138234
Peru,1971,18.5910,13838069,1285216,0.0000144653
Peru,1972,18.1480,14210145,1285216,0.0000141206
Peru,1973,19.7230,14582865,1285216,0.0000153461
Peru,1974,21.3250,14956552,1285216,0.0000165925
Peru,1975,21.9270,15333955,1285216,0.0000170609
Peru,1976,22.4000,15716812,1285216,0.0000174290
Peru,1977,23.2960,16109808,1285216,0.0000181261
Peru,1978,22.4130,16516060,1285216,0.0000174391
Peru,1979,22.2170,16933140,1285216,0.0000172866
Peru,1980,24.0650,17360954,1285216,0.0000187245
Peru,1981,24.0270,17798803,1285216,0.0000186949
Peru,1982,23.6000,18246506,1285216,0.0000183627
Peru,1983,20.3930,18705958,1285216,0.0000158674
Peru,1984,20.6320,19174715,1285216,0.0000160533
Peru,1985,19.4550,19648210,1285216,0.0000151375
Peru,1986,21.7750,20117126,1285216,0.0000169427
Peru,1987,25.6940,20582325,1285216,0.0000199920
Peru,1988,25.0180,21054704,1285216,0.0000194660
Peru,1989,21.7620,21532587,1285216,0.0000169326
Peru,1990,21.4010,22014771,1285216,0.0000166517
Peru,1991,20.7580,22483787,1285216,0.0000161514
Peru,1992,20.9860,22946346,1285216,0.0000163288
Peru,1993,23.8850,23413779,1285216,0.0000185844
Peru,1994,24.1770,23881497,1285216,0.0000188116
Peru,1995,25.1430,24348921,1285216,0.0000195632
Peru,1996,24.7170,24811173,1285216,0.0000192318
Peru,1997,27.7470,25274149,1285216,0.0000215894
Peru,1998,28.0620,25738102,1285216,0.0000218345
Peru,1999,29.5620,26186499,1285216,0.0000230016
Peru,2000,28.6780,26598327,1285216,0.0000223138
Peru,2001,25.4160,26964610,1285216,0.0000197757
Peru,2002,25.4390,27288210,1285216,0.0000197936
Peru,2003,24.6760,27580485,1285216,0.0000191999
Peru,2004,28.3340,27852191,1285216,0.0000220461
Peru,2005,30.3210,28101174,1285216,0.0000235921
Peru,2006,28.1970,28324489,1285216,0.0000219395
Peru,2007,34.3060,28530703,1285216,0.0000266928
Peru,2008,35.2990,28719038,1285216,0.0000274654
Peru,2009,39.5110,28896818,1285216,0.0000307427
Peru,2010,42.5050,29086021,1285216,0.0000330723
Peru,2011,42.1730,29304083,1285216,0.0000328139
Peru,2012,45.5090,29550366,1285216,0.0000354096
Peru,2013,43.0240,29817909,1285216,0.0000334761
Peru,2014,49.3880,30115826,1285216,0.0000384278
Peru,2015,49.2280,30457600,1285216,0.0000383033
Peru,2016,52.7330,30866496,1285216,0.0000410305
Peru,2017,54.8590,31324638,1285216,0.0000426847
Peru,2018,55.8480,31897590,1285216,0.0000434542
Peru,2019,58.3650,32449301,1285216,0.0000454126
Peru,2020,46.9250,32838576,1285216,0.0000365114
Peru,2021,52.0170,33155883,1285216,0.0000404734
Peru,2022,54.7930,33475435,1285216,0.0000426333
Peru,2023,55.8640,33845617,1285216,0.0000434666
Philippines,1950,3.6040,18849530,300000,0.0000120133
Philippines,1951,3.5530,19568082,300000,0.0000118433
Philippines,1952,4.0510,20328753,300000,0.0000135033
Philippines,1953,4.0330,21132499,300000,0.0000134433
Philippines,1954,5.3300,21982505,300000,0.0000177667
Philippines,1955,6.6160,22880570,300000,0.0000220533
Philippines,1956,6.2530,23825809,300000,0.0000208433
Philippines,1957,6.7290,24815856,300000,0.0000224300
Philippines,1958,7.5600,25842526,300000,0.0000252000
Philippines,1959,7.2260,26907611,300000,0.0000240867
Philippines,1960,8.3250,27891900,300000,0.0000277500
Philippines,1961,8.7130,28792617,300000,0.0000290433
Philippines,1962,10.3360,29723537,300000,0.0000344533
Philippines,1963,11.4720,30674733,300000,0.0000382400
Philippines,1964,12.8230,31643038,300000,0.0000427433
Philippines,1965,13.9650,32625327,300000,0.0000465500
Philippines,1966,16.1040,33617170,300000,0.0000536800
Philippines,1967,18.2090,34621325,300000,0.0000606967
Philippines,1968,22.2230,35638340,300000,0.0000740767
Philippines,1969,22.8290,36660795,300000,0.0000760967
Philippines,1970,24.7510,37622201,300000,0.0000825033
Philippines,1971,27.5520,38518658,300000,0.0000918400
Philippines,1972,26.4090,39408559,300000,0.0000880300
Philippines,1973,31.5010,40294125,300000,0.0001050033
Philippines,1974,30.4920,41174339,300000,0.0001016400
Philippines,1975,32.4820,42120830,300000,0.0001082733
Philippines,1976,35.0660,43201484,300000,0.0001168867
Philippines,1977,36.6760,44367965,300000,0.0001222533
Philippines,1978,37.3800,45575286,300000,0.0001246000
Philippines,1979,38.0310,46807103,300000,0.0001267700
Philippines,1980,36.8690,48043744,300000,0.0001228967
Philippines,1981,34.5280,49311730,300000,0.0001150933
Philippines,1982,34.8390,50695715,300000,0.0001161300
Philippines,1983,35.2390,52194624,300000,0.0001174633
Philippines,1984,30.8310,53726186,300000,0.0001027700
Philippines,1985,27.8990,55213007,300000,0.0000929967
Philippines,1986,29.0250,56645081,300000,0.0000967500
Philippines,1987,32.4960,58157496,300000,0.0001083200
Philippines,1988,37.4850,59739056,300000,0.0001249500
Philippines,1989,38.9070,61265258,300000,0.0001296900
Philippines,1990,40.9100,62854667,300000,0.0001363667
Philippines,1991,43.0320,64382249,300000,0.0001434400
Philippines,1992,47.9340,65926133,300000,0.0001597800
Philippines,1993,48.5480,67530620,300000,0.0001618267
Philippines,1994,53.7410,69019296,300000,0.0001791367
Philippines,1995,59.5250,70546244,300000,0.0001984167
Philippines,1996,60.8140,72190237,300000,0.0002027133
Philippines,1997,69.6150,73908814,300000,0.0002320500
Philippines,1998,67.8090,75791031,300000,0.0002260300
Philippines,1999,67.7340,77753260,300000,0.0002257800
Philippines,2000,71.9020,79625402,300000,0.0002396733
Philippines,2001,70.1430,81401489,300000,0.0002338100
Philippines,2002,70.0690,83068887,300000,0.0002335633
Philippines,2003,70.1070,84731838,300000,0.0002336900
Philippines,2004,72.6630,86394513,300000,0.0002422100
Philippines,2005,73.1600,88015957,300000,0.0002438667
Philippines,2006,66.2790,89508993,300000,0.0002209300
Philippines,2007,70.4440,91075179,300000,0.0002348133
Philippines,2008,76.9790,92699093,300000,0.0002565967
Philippines,2009,75.9100,94384256,300000,0.0002530333
Philippines,2010,82.5980,96337126,300000,0.0002753267
Philippines,2011,83.4100,98248616,300000,0.0002780333
Philippines,2012,88.1190,100175512,300000,0.0002937300
Philippines,2013,95.5190,102076337,300000,0.0003183967
Philippines,2014,100.7840,103767129,300000,0.0003359467
Philippines,2015,111.8520,105312986,300000,0.0003728400
Philippines,2016,120.9870,106735723,300000,0.0004032900
Philippines,2017,134.4470,108119693,300000,0.0004481567
Philippines,2018,140.7850,109465284,300000,0.0004692833
Philippines,2019,143.5260,110804685,300000,0.0004784200
Philippines,2020,132.2320,112081271,300000,0.0004407733
Philippines,2021,141.1740,113100946,300000,0.0004705800
Philippines,2022,144.8980,113964342,300000,0.0004829933
Philippines,2023,154.5790,114891200,300000,0.0005152633
Poland,1950,112.1230,24780169,312679,0.0003585882
Poland,1951,122.1320,25222692,312679,0.0003905987
Poland,1952,128.0420,25672466,312679,0.0004094998
Poland,1953,139.1930,26126457,312679,0.0004451626
Poland,1954,147.5680,26590475,312679,0.0004719473
Poland,1955,154.2020,27063640,312679,0.0004931639
Poland,1956,166.4170,27535570,312679,0.0005322295
Poland,1957,178.6820,28076495,312679,0.0005714551
Poland,1958,176.7350,28643644,312679,0.0005652282
Poland,1959,189.6600,29132534,312679,0.0006065646
Poland,1960,199.5770,29575967,312679,0.0006382808
Poland,1961,207.2350,29979693,312679,0.0006627724
